area_norm,area_px,best_conf,best_iou,h_norm,h_px,image,matched,size_bin,w_norm,w_px
0.006890328064,7225.032640036864,0.18216736614704132,0.6415368818450969,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0007.png,True,medium(0.005-0.02),0.083008,85.000192
0.01674,17536.020480000003,0.435223788022995,0.5576415348035189,0.13392,137.00016000000002,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0008.png,True,medium(0.005-0.02),0.125,128.0
0.016870839840000002,17673.082016071683,0.45249059796333313,0.6084078416730743,0.13392,137.00016000000002,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0008.png,True,medium(0.005-0.02),0.125977,129.000448
0.016870839840000002,17673.082016071683,0.19581520557403564,0.5795744750353815,0.13392,137.00016000000002,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0008.png,True,medium(0.005-0.02),0.125977,129.000448
0.016870839840000002,17673.082016071683,0.19581520557403564,0.012165993278693414,0.13392,137.00016000000002,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0008.png,False,medium(0.005-0.02),0.125977,129.000448
0.006896010224,7223.9293021716485,0.018922856077551842,0.5683864884444401,0.082111,83.999553,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0008.png,True,medium(0.005-0.02),0.083984,85.999616
0.006897051711999999,7225.020315009023,0.21350239217281342,0.5312860520062334,0.083089,85.000047,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0008.png,True,medium(0.005-0.02),0.083008,85.000192
0.006978146576,7309.971401981951,0.12031117081642151,0.5320909499550329,0.083089,85.000047,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0008.png,True,medium(0.005-0.02),0.083984,85.999616
0.016854336852999998,17673.053119971326,0.6249915957450867,0.0,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0009.png,False,medium(0.005-0.02),0.125977,129.000448
0.016977416382,17802.11136017203,0.6249915957450867,0.0,0.134766,138.000384,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0009.png,False,medium(0.005-0.02),0.125977,129.000448
0.006889291504000001,7223.945728098305,0.0045816232450306416,0.5823175751307472,0.082031,83.999744,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0009.png,True,medium(0.005-0.02),0.083984,85.999616
0.006890328064,7225.032640036864,0.1144675612449646,0.6215533262393466,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0009.png,True,medium(0.005-0.02),0.083008,85.000192
0.0069713438720000005,7309.9838719262725,0.0021959268487989902,0.6078970098641002,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0009.png,True,medium(0.005-0.02),0.083984,85.999616
