aspect,bright_ratio_p95,contrast_p95_p5,dark_ratio_p5,edge_density,entropy,gradient_mean,gradient_p95,gray_cv,gray_mean,gray_p1,gray_p5,gray_p50,gray_p95,gray_p99,gray_std,height,image,laplacian_var,pixels,sha1,width
1.0,0.050922393798828125,88.0,0.05240631103515625,0.12163925170898438,6.589628671723143,17.580678939819336,47.43680191040039,0.6394244572814468,48.96010971069336,12.0,16.0,42.0,104.0,174.0,31.306291580200195,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000181.jpg,4260.7802734375,1048576,2b89c2fd84f827f3cf718b75a8a60a2084b763d5,1024
1.0,0.05291748046875,220.0,0.053363800048828125,0.16553115844726562,7.676860059196961,28.637508392333984,75.04165649414062,0.6708801749272801,106.95013427734375,18.0,26.0,84.0,246.0,255.0,71.75072479248047,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000188.jpg,10417.396484375,1048576,9e283fbf2fc484b87eba7fe85c1acac7a68dc4eb,1024
1.0,0.050510406494140625,96.0,0.05603790283203125,0.13648223876953125,6.766320125534332,17.531505584716797,45.63441848754883,0.6000462153812155,52.19938659667969,10.0,15.0,47.0,111.0,158.0,31.322044372558594,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000306.jpg,4635.49853515625,1048576,deac04cb4af8f47843d324f81dc7275c092197b5,1024
1.0,0.050872802734375,201.0,0.058902740478515625,0.1611480712890625,7.580201010741673,26.596221923828125,71.0158462524414,0.6986063603521666,91.83699035644531,16.0,23.0,71.0,224.0,252.0,64.15790557861328,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000307.jpg,10032.310546875,1048576,ea0f6858358e944d17f1666512b0a7a0bd27929c,1024
1.0,0.051513671875,144.0,0.05159759521484375,0.15249252319335938,7.40142094111389,25.037109375,59.63430404663086,0.48109089403955163,96.40141296386719,29.0,37.0,90.0,181.0,228.0,46.37784194946289,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000335.jpg,9349.7197265625,1048576,cde189286a02c8fd40ad0682015a2df0f78bf75d,1024
1.0,0.05019378662109375,104.0,0.056583404541015625,0.13592147827148438,6.859123989586058,19.492881774902344,48.27007293701172,0.5249960286433827,62.12374496459961,15.0,22.0,55.0,126.0,172.0,32.61471939086914,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000337.jpg,5512.2685546875,1048576,d78a65ef5be25901135d771bb0162bbd4e4fcf79,1024
1.0,0.050647735595703125,189.0,0.05609893798828125,0.16204071044921875,7.6525893355577015,27.009113311767578,66.70269775390625,0.6186206685304138,100.37726593017578,18.0,26.0,90.0,215.0,251.0,62.09545135498047,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000361.jpg,10966.0244140625,1048576,3004c19bd8bf6e4788c5070eaf1551b049a5053e,1024
1.0,0.0507659912109375,209.0,0.054416656494140625,0.16886138916015625,7.469813326850536,28.2598876953125,79.41190338134766,0.7035548000227201,94.02389526367188,21.0,28.0,66.0,237.0,255.0,66.15096282958984,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000365.jpg,9423.9677734375,1048576,bac0b11a9ad0dc25202ab5ee19b4f1c43ae5920d,1024
1.0,0.05036163330078125,155.0,0.053863525390625,0.14402389526367188,7.15036762631912,22.779325485229492,66.4906005859375,0.6889843732467923,68.67491149902344,14.0,20.0,55.0,175.0,241.57000000000698,47.315940856933594,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000397.jpg,6813.4716796875,1048576,81baffd6c56dff1691c39c0e07ff928a552a4148,1024
1.0,0.05055999755859375,178.0,0.05377960205078125,0.12376022338867188,6.784475928204743,17.234033584594727,57.01973342895508,0.8831134705400658,59.63721466064453,14.0,19.0,40.0,197.0,252.0,52.66642761230469,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000418.jpg,4443.34423828125,1048576,c8309d12accdef4c506e7b2e30d233ca21f5f041,1024
1.0,0.050304412841796875,140.0,0.052032470703125,0.1425933837890625,7.100679421608304,21.65468978881836,64.07027435302734,0.7273972384351941,61.973873138427734,11.0,15.0,51.0,155.0,222.0,45.07962417602539,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000432.jpg,6848.45654296875,1048576,f5e2c1f663e8bbcaeb4d3fe0ec16fc0956db6d12,1024
1.0,0.050121307373046875,85.0,0.0580902099609375,0.12076568603515625,6.599083899462375,17.740283966064453,42.04759216308594,0.49043804949213565,58.200565338134766,19.0,26.0,52.0,111.0,160.0,28.543771743774414,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000449.jpg,4954.54345703125,1048576,febb0d2b6b4faf814e4083676f17724df3dbeafe,1024
1.0,0.050624847412109375,132.0,0.058902740478515625,0.1437530517578125,6.98572763856583,21.20977783203125,61.12487030029297,0.6354149652528049,67.63592529296875,20.0,26.0,53.0,158.0,221.0,42.97687911987305,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000453.jpg,6555.62744140625,1048576,8311f7f295c32b68a72caff0f16124bb349880e4,1024
1.0,0.05072021484375,111.0,0.06481170654296875,0.13376617431640625,6.680746708215497,17.9683780670166,59.18693923950195,0.8022049289779005,47.29719543457031,10.0,13.0,37.0,124.0,201.0,37.94204330444336,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000466.jpg,5215.5498046875,1048576,5ffc8e0bcdaf5e680005ad04ef724abb2884a943,1024
1.0,0.050537109375,176.0,0.05117034912109375,0.131866455078125,6.691404708646515,18.430044174194336,67.60362243652344,0.9764721645378294,54.32252502441406,11.0,15.0,34.0,191.0,251.0,53.04443359375,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000474.jpg,5101.09716796875,1048576,14236227a91d64821e28db8da088bbcc283e3018,1024
1.0,0.05017852783203125,125.0,0.057941436767578125,0.14654159545898438,7.10857050314408,21.053546905517578,55.53602600097656,0.6000433519170573,65.43214416503906,13.0,18.0,58.0,143.0,191.0,39.262123107910156,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000577.jpg,6145.36279296875,1048576,430813ce9154e9ad67d4c15edd29ba50058040fc,1024
1.0,0.050811767578125,172.0,0.061519622802734375,0.149200439453125,7.0611433658287055,22.49283790588379,74.58216857910156,0.8549463836207111,62.92967987060547,12.0,16.0,41.0,188.0,243.0,53.8015022277832,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000584.jpg,7530.9736328125,1048576,ebb98e1b13a82c596a2c22d986cd8ac1a4a1e0bb,1024
1.0,0.05011749267578125,206.0,0.050495147705078125,0.16314315795898438,7.644633932288942,27.79388999938965,71.50699615478516,0.6466156418323594,96.70958709716797,18.0,24.0,80.0,230.0,255.0,62.533931732177734,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000606.jpg,9039.3388671875,1048576,9c8175966f198e759e583de8166405db44f3a7c1,1024
1.0,0.05036163330078125,205.0,0.055202484130859375,0.15428543090820312,7.46587097967722,26.995515823364258,73.19216918945312,0.6819742728331188,90.12632751464844,19.0,27.0,69.0,232.0,255.0,61.463836669921875,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000645.jpg,8902.2587890625,1048576,67087215aafd1fd1ebd32ae0b273b7a19822b0f5,1024
1.0,0.05028533935546875,191.0,0.053028106689453125,0.16403579711914062,7.712878517034719,32.125099182128906,74.47315216064453,0.552103665905056,108.8128433227539,24.0,33.0,96.0,224.0,252.0,60.07596969604492,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000655.jpg,12619.955078125,1048576,6617d021f145c08b70f4d07c18848e39851e4ccf,1024
1.0,0.050617218017578125,167.0,0.05455780029296875,0.11578750610351562,6.789257452098612,17.284618377685547,58.60460662841797,0.8431588793928927,58.60149383544922,14.0,19.0,42.0,186.0,249.0,49.410369873046875,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000674.jpg,4586.0927734375,1048576,f613e083a6b600a668c376ad0f0149ccdfc15fb1,1024
1.0,0.05103302001953125,126.0,0.0616607666015625,0.123504638671875,6.836355762417156,16.096193313598633,46.173583984375,0.7392048248221297,56.643978118896484,14.0,19.0,43.0,145.0,222.0,41.87150192260742,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000695.jpg,4424.46044921875,1048576,6a72d40ff559d1e20051ef2967dbec722f666371,1024
1.0,0.050212860107421875,64.0,0.06730270385742188,0.08121490478515625,6.089829724709464,11.011388778686523,32.12864685058594,0.7744876301742815,34.64345932006836,9.0,12.0,28.0,76.0,161.0,26.830930709838867,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000705.jpg,2206.39599609375,1048576,06edc9e0d8de6ca2b76a4ccd0a112f1b8dcde305,1024
1.0,0.050769805908203125,105.0,0.0574188232421875,0.12553787231445312,6.62785114535831,17.379545211791992,54.094825744628906,0.6995610622201295,51.69517135620117,15.0,19.0,40.0,124.0,200.0,36.1639289855957,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000737.jpg,4745.86279296875,1048576,be541b6bbcec3efdf31f23dde8d791f965040515,1024
1.0,0.05173492431640625,64.0,0.0534515380859375,0.10373306274414062,6.181743927240506,12.08651065826416,28.9870662689209,0.5392622338917115,43.9201545715332,14.0,19.0,39.0,83.0,135.0,23.684480667114258,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000754.jpg,2400.03515625,1048576,d3e72f0f2c3e10d3e97fa1b912af7f420bf978df,1024
1.0,0.050640106201171875,128.0,0.056850433349609375,0.128997802734375,6.949670090639729,18.509876251220703,55.53602600097656,0.6975965439343238,59.95318603515625,14.0,19.0,48.0,147.0,219.0,41.82313537597656,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000768.jpg,5257.2978515625,1048576,74a11d9935361c95d7b0ac94f8be86384391a281,1024
1.0,0.050201416015625,191.0,0.0558929443359375,0.1575164794921875,7.560300542132512,25.893436431884766,68.09552001953125,0.6884415343041487,88.09239196777344,14.0,20.0,76.0,211.0,250.0,60.646461486816406,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000834.jpg,9500.0390625,1048576,a19edc74573a72943beb28f8e190a70e960c9b86,1024
1.0,0.050327301025390625,172.0,0.054416656494140625,0.16164779663085938,7.343656739730754,25.71051025390625,71.22148895263672,0.7125625834616363,76.5746841430664,16.0,21.0,58.0,193.0,241.0,54.56425476074219,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000910.jpg,8559.5859375,1048576,6da811a70a92743d7c1a77f688b1ee5761cb6028,1024
1.0,0.050136566162109375,204.0,0.05313873291015625,0.15271759033203125,6.930730669160761,22.575469970703125,76.41989135742188,0.8544849870661118,71.11254119873047,18.0,23.0,45.0,227.0,255.0,60.76459884643555,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000922.jpg,6280.05615234375,1048576,dff53d7d060791d0f04b3716f8004b70aec40b23,1024
1.0,0.0501556396484375,158.0,0.063201904296875,0.1378021240234375,6.96760558088161,19.62455940246582,62.79530334472656,0.8742984326522603,56.68278121948242,10.0,14.0,39.0,172.0,239.0,49.55766677856445,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000924.jpg,5423.48974609375,1048576,74ce5cf6730679d983cc3d470c5ef67f79594bf5,1024
1.0,0.050136566162109375,108.0,0.05431365966796875,0.1198577880859375,6.8244463063424,21.568941116333008,50.08992004394531,0.5229505759717018,71.02970886230469,23.0,32.0,63.0,140.0,235.0,37.14502716064453,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000969.jpg,6896.1044921875,1048576,1062981dea7bb658bf27acb441c5afb128f70249,1024
1.0,0.050579071044921875,76.0,0.056316375732421875,0.11104583740234375,6.452746069516456,13.214170455932617,33.948490142822266,0.5927508903286932,45.49703598022461,12.0,16.0,39.0,92.0,135.0,26.968408584594727,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000978.jpg,3043.14404296875,1048576,e3add6b1b121c4218fad6a6260a2f7151ffdc1c9,1024
1.0,0.050342559814453125,159.0,0.06168365478515625,0.12975311279296875,6.799727001494163,19.25345230102539,67.18515014648438,0.9008201886764982,55.54502868652344,12.0,16.0,35.0,175.0,248.0,50.03608322143555,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/000984.jpg,5316.09033203125,1048576,478fe2e1abdf3344769a99d16167ac51102a9784,1024
1.0,0.050537109375,165.0,0.0609588623046875,0.14416122436523438,6.968320488591221,21.43805694580078,70.86959838867188,0.8569940010164191,60.709747314453125,13.0,17.0,40.0,182.0,248.0,52.027889251708984,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001023.jpg,6199.73193359375,1048576,4e6c4595ae537cffc0d00f5ce2b8c58146ff8d12,1024
1.0,0.05217742919921875,208.0,0.056491851806640625,0.1616363525390625,7.852297423054747,30.34086036682129,73.64950561523438,0.5674018139032707,123.74578857421875,18.0,26.0,126.0,234.0,252.0,70.21358489990234,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001108.jpg,12520.3828125,1048576,8717691918c48e47f759b6d49a5865c1459f8633,1024
1.0,0.050357818603515625,86.0,0.07227706909179688,0.07667922973632812,5.996941224610947,11.297282218933105,38.27531814575195,1.1018100822036456,34.670440673828125,8.0,11.0,24.0,97.0,238.0,38.20024108886719,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001111.jpg,2236.510498046875,1048576,66a14180b74c0157b97b943334c3c4ff673ec562,1024
1.0,0.050567626953125,164.0,0.057926177978515625,0.14200210571289062,6.887354594560302,19.700653076171875,68.00183868408203,0.8731437651605418,58.93100357055664,13.0,17.0,38.0,181.0,246.0,51.455238342285156,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001140.jpg,5531.876953125,1048576,16153ff2d5d82733e3b567fe1c9ab1d04616d0bc,1024
1.0,0.050937652587890625,168.0,0.053607940673828125,0.15813827514648438,7.536072628196267,27.703039169311523,70.72481536865234,0.6121429670892221,89.76346588134766,17.0,23.0,81.0,191.0,229.0,54.94807434082031,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001153.jpg,10411.1953125,1048576,7a0bb9238820dd199214e59e551d52bd4c0b53d6,1024
1.0,0.05063629150390625,219.0,0.052509307861328125,0.1554718017578125,7.155623671491143,22.284870147705078,76.48529052734375,0.9280418953338567,72.70985412597656,12.0,16.0,42.0,235.0,255.0,67.47779083251953,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001174.jpg,6721.82421875,1048576,5325715c4866abf9107c0af5a6e112e54a3bf6ed,1024
1.0,0.05062103271484375,162.0,0.05694580078125,0.15027618408203125,7.1767414938070955,22.387128829956055,65.55150604248047,0.8008078431801124,64.22590637207031,10.0,15.0,47.0,177.0,241.0,51.43260955810547,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001209.jpg,7198.78564453125,1048576,e31a9f607895e2338bd15ad342fe6665d292be79,1024
1.0,0.05047607421875,206.0,0.051342010498046875,0.14582443237304688,7.049539926052381,20.177099227905273,68.22206115722656,0.9389422715775555,66.52477264404297,11.0,15.0,37.0,221.0,254.0,62.462921142578125,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001210.jpg,5815.80810546875,1048576,b533a8a22d7a805114cc43be18eb9fe644ed7049,1024
1.0,0.05007171630859375,158.0,0.05379486083984375,0.12997055053710938,6.733259792216476,18.1622257232666,68.48539733886719,0.940616878262033,52.374813079833984,11.0,14.0,32.0,172.0,242.0,49.26463317871094,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001251.jpg,5174.80859375,1048576,90b9dba8ed33d5247206282571ec25ebb10f34f2,1024
1.0,0.050457000732421875,153.0,0.056095123291015625,0.14318084716796875,7.212653432601792,23.914857864379883,65.31653594970703,0.6765912858258462,69.93162536621094,13.0,19.0,59.0,172.0,243.0,47.315128326416016,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001271.jpg,7472.6044921875,1048576,c01e81ed19dfdb798c75f6260dd7ab6fa32d6c47,1024
1.0,0.050838470458984375,65.0,0.06655502319335938,0.078582763671875,5.965996168037677,11.052949905395508,36.50342559814453,0.809045109652232,35.3011474609375,10.0,14.0,28.0,79.0,179.0,28.56022071838379,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001310.jpg,2380.060546875,1048576,c47ff84b4dc1cdb99961f98e5f55a84d99de4c0f,1024
1.0,0.050640106201171875,136.0,0.0631561279296875,0.1321563720703125,6.950546208105305,19.09771728515625,59.255802154541016,0.7706595024178684,58.166255950927734,12.0,17.0,43.0,153.0,226.0,44.826377868652344,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001337.jpg,5597.93115234375,1048576,a64a6887ed72702c34a164eddd3f516e65913d0f,1024
1.0,0.0512237548828125,204.0,0.050281524658203125,0.16314697265625,7.667692620436436,27.53095054626465,72.95375061035156,0.6981211469759663,95.0252685546875,14.0,20.0,75.0,224.0,253.0,66.33914947509766,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001369.jpg,9664.5498046875,1048576,e5fd784440ad0560cd4e8650faf1e0fd388478a1,1024
1.0,0.050418853759765625,144.0,0.07204055786132812,0.1346588134765625,6.6092714479436925,17.040225982666016,65.12458038330078,1.0272810111830826,45.93225860595703,8.0,11.0,27.0,155.0,234.0,47.18533706665039,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001397.jpg,5084.71337890625,1048576,920837f822500b57af65c495f9e3a17a2872c5be,1024
1.0,0.051029205322265625,120.0,0.06542587280273438,0.123199462890625,6.809212638728528,16.27466583251953,52.4046745300293,0.7946527198864836,52.81598663330078,11.0,15.0,37.0,135.0,215.0,41.970367431640625,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001438.jpg,4613.2353515625,1048576,fb411abeddcb4966e597fd0a35ace391dfed1c9f,1024
1.0,0.05035400390625,103.0,0.053852081298828125,0.11380767822265625,6.591802760625342,15.63654899597168,49.86231231689453,0.7711580187476229,48.83553695678711,12.0,16.0,35.0,119.0,209.0,37.659915924072266,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001482.jpg,4093.2119140625,1048576,5478f741e5e7ffeedfc148c1da8e0681e6a7399a,1024
1.0,0.050106048583984375,195.0,0.060482025146484375,0.15902328491210938,7.551334100144026,26.32465171813965,70.21312713623047,0.7160039867199127,84.96837615966797,12.0,17.0,73.0,212.0,253.0,60.83769607543945,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001503.jpg,8793.3291015625,1048576,7b1d195fd51e698e6ebedaf770be773a324bc5a5,1024
1.0,0.051815032958984375,73.0,0.052631378173828125,0.11359405517578125,6.40067215321739,14.423730850219727,33.61547088623047,0.49982152400877305,52.61143112182617,19.0,24.0,46.0,97.0,143.0,26.29632568359375,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001521.jpg,3457.349853515625,1048576,ea338cc6d6e94a1f22730cf8b1cc0e5b5d963426,1024
1.0,0.05078887939453125,101.0,0.06878280639648438,0.1286163330078125,6.4694748720971855,16.838533401489258,56.40035629272461,0.9349074369392201,37.63942337036133,5.0,8.0,26.0,109.0,181.0,35.18937683105469,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001539.jpg,4481.3427734375,1048576,bfedaca4ff46dce6152a18533008cacbb39fa18b,1024
1.0,0.05059814453125,154.0,0.05828094482421875,0.1321563720703125,6.945757106226246,20.473617553710938,58.696250915527344,0.6683005041442291,71.15250396728516,22.0,29.0,55.0,183.0,248.0,47.55125427246094,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001616.jpg,6476.8134765625,1048576,0b4bf197bff65a21b52a0ba12163b48f06afd694,1024
1.0,0.051212310791015625,176.0,0.05393218994140625,0.16296005249023438,7.297716081510586,23.838666915893555,70.04463195800781,0.7835698517064486,73.46659851074219,13.0,17.0,51.0,193.0,239.0,57.56621170043945,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001628.jpg,8273.5693359375,1048576,40978de5b1cc4facbe084ea6cb3df8efe5f76595,1024
1.0,0.05037689208984375,209.0,0.058094024658203125,0.16205596923828125,7.361648389461139,26.134109497070312,79.5110092163086,0.8463525406480615,77.0403823852539,12.0,16.0,52.0,225.0,255.0,65.20332336425781,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001629.jpg,8075.11669921875,1048576,c19e8d09911a44b7a196decca82d229e7d8803f1,1024
1.0,0.050189971923828125,162.0,0.056255340576171875,0.15036392211914062,7.226746704448365,24.585338592529297,67.30899047851562,0.6436581462123292,79.68173217773438,21.0,29.0,60.0,191.0,245.0,51.28779602050781,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001639.jpg,8300.4345703125,1048576,68ad2f25c033c5d57cbd8bf7ba22db11bfca6459,1024
1.0,0.0503997802734375,140.0,0.057971954345703125,0.1343841552734375,6.977048034859472,18.749374389648438,58.36308670043945,0.7753129245552163,59.34137725830078,12.0,16.0,44.0,156.0,225.0,46.00813674926758,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001652.jpg,5618.58544921875,1048576,a73278d9b196012edd3b45d84eecd2f3c9d0e7b7,1024
1.0,0.05030059814453125,200.0,0.05301666259765625,0.15550994873046875,7.38756682189906,24.93659210205078,71.89228057861328,0.6849569690960805,89.1395263671875,22.0,29.0,66.0,229.0,254.0,61.056739807128906,1024,/ssd_data/lixiang_data/Datasets/SAR_Aircraft_noMSAR_jpg_split/images/train/001677.jpg,8173.03466796875,1048576,0d3a2ddb03a0915137865a4bbcc1cf972514b731,1024
